,user_id,date,meal_name,meal_idx,food name,num servings,calories,carbs,fat,protein,sodium,sugar,description,food_name,brand,flavor,serving_size
3237125,4920,11/27/2014,Lunch,2,"Green Onion, Chopped",0.25,40,8,0,0,20,4,"Fresh - Green Onion, Chopped, 1/4 cup","Green Onion, Chopped",Fresh,,1/4 cup
3237126,4920,11/27/2014,Lunch,2,Dole - Shredded Red Cabbage,1,13.92592593,3.333333333,0,0.592592593,13.92592593,1.703703704,"Dole - Shredded Red Cabbage, 3 oz = 85g = about 1 cup",Shredded Red Cabbage,Dole,,3 oz = 85g = about 1 cup
3237127,4920,11/27/2014,Lunch,2,Kirkland Olive Oil - Extra,1,120,0,14,0,0,0,"Kirkland Olive Oil - Extra, 1 Tbsp",Extra,Kirkland Olive Oil,,1 Tbsp
3237128,4920,11/27/2014,Lunch,2,Fresh & Easy - Boneless Pork Loin Chops,1,160,0,6.015686275,24.15686275,60.34509804,0,"Fresh & Easy - Boneless Pork Loin Chops, 4 oz",Boneless Pork Loin Chops,Fresh & Easy,,4 oz
3237129,4920,11/27/2014,Lunch,2,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3237130,4920,11/27/2014,Lunch,2,Bell Pepper,0.5,30,8,0,1.5,0,0,"Bell Pepper - Pepper - Green, Red, Yellow - 1/2 Pepper, 0.5 pepper",Pepper,Bell Pepper,"Green, Red, Yellow",0.5 pepper
3237131,4920,11/27/2014,Dinner,3,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3237132,4920,11/27/2014,Dinner,3,Steak - Top Sirloin Steak From Costco,1.333333333,123.6875,0,3.2375,23.3625,56.3125,0,"Steak - Top Sirloin Steak From Costco, 4 oz",Top Sirloin Steak From Costco,Steak,,4 oz
3237133,4920,11/27/2014,Dinner,3,Bell Pepper,0.5,30,8,0,1.5,0,0,"Bell Pepper - Pepper - Green, Red, Yellow - 1/2 Pepper, 0.5 pepper",Pepper,Bell Pepper,"Green, Red, Yellow",0.5 pepper
3237134,4920,11/27/2014,Dinner,3,Kirkland Olive Oil - Extra,1,120,0,14,0,0,0,"Kirkland Olive Oil - Extra, 1 Tbsp",Extra,Kirkland Olive Oil,,1 Tbsp
3237135,4920,11/27/2014,Dinner,3,"Green Onion, Chopped",0.25,40,8,0,0,20,4,"Fresh - Green Onion, Chopped, 1/4 cup","Green Onion, Chopped",Fresh,,1/4 cup
3237136,4920,11/27/2014,Dinner,3,Dole - Shredded Red Cabbage,1,13.92592593,3.333333333,0,0.592592593,13.92592593,1.703703704,"Dole - Shredded Red Cabbage, 3 oz = 85g = about 1 cup",Shredded Red Cabbage,Dole,,3 oz = 85g = about 1 cup
3237137,4920,11/27/2014,Snacks,4,Steak - Top Sirloin Steak From Costco,1.333333333,123.6875,0,3.2375,23.3625,56.3125,0,"Steak - Top Sirloin Steak From Costco, 4 oz",Top Sirloin Steak From Costco,Steak,,4 oz
3237138,4920,11/27/2014,Snacks,4,Land O' Lakes - Unsalted Butter,2,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 2 tablespoon",Unsalted Butter,Land O' Lakes,,2 tablespoon
3237139,4920,11/27/2014,Snacks,4,Trader Joe's Butcher Shop - Extra Lean Ground Beef (96% Lean / 4% Fat),1,130.6666667,0,4,22.66666667,65.08333333,0,"Trader Joe's Butcher Shop - Extra Lean Ground Beef (96% Lean / 4% Fat), 4 oz.",Extra Lean Ground Beef (96% Lean / 4% Fat),Trader Joe's Butcher Shop,,4 oz.
3237140,4920,11/30/2014,Breakfast,1,Fresh & Easy - Half & Half,2,20,0.583333333,1.583333333,0.583333333,7.583333333,0.583333333,"Fresh & Easy - Half & Half, 2 tbsp",Half & Half,Fresh & Easy,,2 tbsp
3237141,4920,11/30/2014,Dinner,3,Fresh & Easy - 100% Natural - Boneless Beef Rib Eye Steak,1.229166667,930.3263553,0,75.00941451,60.61466912,195.260262,0,"Fresh & Easy - 100% Natural - Boneless Beef Rib Eye Steak, 14.75 oz",100% Natural,Fresh & Easy,Boneless Beef Rib Eye Steak,14.75 oz
3237142,4920,11/30/2014,Dinner,3,"Squash - Zucchini, includes skin, cooked, boiled, drained, without salt",2,29,7,0,1,5.25,3,"Squash - Zucchini, includes skin, cooked, boiled, drained, without salt, 2 cup, sliced","Zucchini, includes skin, cooked, boiled, drained, without salt, 2 cup",Squash,,sliced
3237143,4920,11/30/2014,Dinner,3,Land O' Lakes - Unsalted Butter,3,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 3 tablespoon",Unsalted Butter,Land O' Lakes,,3 tablespoon
3237144,4920,12/1/2014,Breakfast,1,Fresh & Easy - Half & Half,2,20,0.583333333,1.583333333,0.583333333,7.583333333,0.583333333,"Fresh & Easy - Half & Half, 2 tbsp",Half & Half,Fresh & Easy,,2 tbsp
3237145,4920,12/1/2014,Breakfast,1,Bobs Red Mill Steel Cut Oats - Oatmeal,0.375,680,117.3333333,13.33333333,29.33333333,0,0,"Bobs Red Mill Steel Cut Oats - Oatmeal, 3/8 cup",Oatmeal,Bobs Red Mill Steel Cut Oats,,3/8 cup
3237146,4920,12/1/2014,Breakfast,1,Fresh & Easy - Berry Blend - Frozen,1,93,20,0,1,0,13,"Fresh & Easy - Berry Blend - Frozen, 1 cup 140 g",Berry Blend,Fresh & Easy,Frozen,1 cup 140 g
3237147,4920,12/1/2014,Breakfast,1,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3237148,4920,12/1/2014,Lunch,2,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3237149,4920,12/1/2014,Lunch,2,Strawberries - Raw,1,53,13,0,1,2,8,"Strawberries - Raw, 1 cup, sliced","Raw, 1 cup",Strawberries,,sliced
3237150,4920,12/1/2014,Lunch,2,Dole - Shredded Red Cabbage,1,13.92592593,3.333333333,0,0.592592593,13.92592593,1.703703704,"Dole - Shredded Red Cabbage, 3 oz = 85g = about 1 cup",Shredded Red Cabbage,Dole,,3 oz = 85g = about 1 cup
3237151,4920,12/1/2014,Lunch,2,"Green Onion, Chopped",0.25,40,8,0,0,20,4,"Fresh - Green Onion, Chopped, 1/4 cup","Green Onion, Chopped",Fresh,,1/4 cup
3237152,4920,12/1/2014,Lunch,2,Kirkland Olive Oil - Extra,1,120,0,14,0,0,0,"Kirkland Olive Oil - Extra, 1 Tbsp",Extra,Kirkland Olive Oil,,1 Tbsp
3237153,4920,12/1/2014,Lunch,2,Fresh & Easy - Boneless Pork Loin Chops,1,160,0,6.015686275,24.15686275,60.34509804,0,"Fresh & Easy - Boneless Pork Loin Chops, 4 oz",Boneless Pork Loin Chops,Fresh & Easy,,4 oz
3237154,4920,12/1/2014,Lunch,2,Generic - Grape Tomatoes,1,8.222222222,1.333333333,0.222222222,0,1.333333333,0.777777778,"Generic - Grape Tomatoes, 1 oz (85g) 12",Grape Tomatoes,Generic,,1 oz (85g) 12
3237155,4920,12/1/2014,Lunch,2,Trader Joes - Cooked/frozen Brown Rice Organic,0.5,200,43.66666667,1.333333333,5,0,0,"Trader Joes - Cooked/frozen Brown Rice Organic, 0.5 Cup (5 oz/142 g)",Cooked/frozen Brown Rice Organic,Trader Joes,,0.5 Cup (5 oz/142 g)
3237156,4920,12/1/2014,Dinner,3,Trader Joe's Butcher Shop - Extra Lean Ground Beef (96% Lean / 4% Fat),1,130.6666667,0,4,22.66666667,65.08333333,0,"Trader Joe's Butcher Shop - Extra Lean Ground Beef (96% Lean / 4% Fat), 4 oz.",Extra Lean Ground Beef (96% Lean / 4% Fat),Trader Joe's Butcher Shop,,4 oz.
3237157,4920,12/1/2014,Dinner,3,"Squash - Zucchini, includes skin, cooked, boiled, drained, without salt",2,29,7,0,1,5.25,3,"Squash - Zucchini, includes skin, cooked, boiled, drained, without salt, 2 cup, sliced","Zucchini, includes skin, cooked, boiled, drained, without salt, 2 cup",Squash,,sliced
3237158,4920,12/1/2014,Dinner,3,Trader Joes - Sliced White Mushrooms,0.25,60,9,0,9,45,3.666666667,"Trader Joes - Sliced White Mushrooms (284g), 0.25 package (85g)",Sliced White Mushrooms (284g),Trader Joes,,0.25 package (85g)
3237159,4920,12/1/2014,Dinner,3,Fresh & Easy - Tomato Basil Marinara Sauce,1,120,20,2.833333333,4,780,4,"Fresh & Easy - Tomato Basil Marinara Sauce, 1 cup",Tomato Basil Marinara Sauce,Fresh & Easy,,1 cup
3237160,4920,12/1/2014,Dinner,3,Kirkland Olive Oil - Extra,1,120,0,14,0,0,0,"Kirkland Olive Oil - Extra, 1 Tbsp",Extra,Kirkland Olive Oil,,1 Tbsp
3237161,4920,12/1/2014,Snacks,4,Granny Smith - Green Apple,1,80,22,0,0,0,17.5,"Granny Smith - Green Apple , 1 apple",Green Apple ,Granny Smith,,1 apple
3237162,4920,12/2/2014,Breakfast,1,Fresh & Easy - Half & Half,2,20,0.583333333,1.583333333,0.583333333,7.583333333,0.583333333,"Fresh & Easy - Half & Half, 2 tbsp",Half & Half,Fresh & Easy,,2 tbsp
3237163,4920,12/2/2014,Breakfast,1,Bobs Red Mill Steel Cut Oats - Oatmeal,0.375,680,117.3333333,13.33333333,29.33333333,0,0,"Bobs Red Mill Steel Cut Oats - Oatmeal, 3/8 cup",Oatmeal,Bobs Red Mill Steel Cut Oats,,3/8 cup
3237164,4920,12/2/2014,Breakfast,1,Fresh & Easy - Berry Blend - Frozen,1,93,20,0,1,0,13,"Fresh & Easy - Berry Blend - Frozen, 1 cup 140 g",Berry Blend,Fresh & Easy,Frozen,1 cup 140 g
3237165,4920,12/2/2014,Breakfast,1,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3237166,4920,12/2/2014,Lunch,2,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3237167,4920,12/2/2014,Lunch,2,Strawberries - Raw,1,53,13,0,1,2,8,"Strawberries - Raw, 1 cup, sliced","Raw, 1 cup",Strawberries,,sliced
3237168,4920,12/2/2014,Lunch,2,Dole - Shredded Red Cabbage,1,13.92592593,3.333333333,0,0.592592593,13.92592593,1.703703704,"Dole - Shredded Red Cabbage, 3 oz = 85g = about 1 cup",Shredded Red Cabbage,Dole,,3 oz = 85g = about 1 cup
3237169,4920,12/2/2014,Lunch,2,"Green Onion, Chopped",0.25,40,8,0,0,20,4,"Fresh - Green Onion, Chopped, 1/4 cup","Green Onion, Chopped",Fresh,,1/4 cup
3237170,4920,12/2/2014,Lunch,2,Kirkland Olive Oil - Extra,1,120,0,14,0,0,0,"Kirkland Olive Oil - Extra, 1 Tbsp",Extra,Kirkland Olive Oil,,1 Tbsp
3237171,4920,12/2/2014,Lunch,2,Fresh & Easy - Boneless Pork Loin Chops,1,160,0,6.015686275,24.15686275,60.34509804,0,"Fresh & Easy - Boneless Pork Loin Chops, 4 oz",Boneless Pork Loin Chops,Fresh & Easy,,4 oz
3237172,4920,12/2/2014,Lunch,2,Generic - Grape Tomatoes,1,8.222222222,1.333333333,0.222222222,0,1.333333333,0.777777778,"Generic - Grape Tomatoes, 1 oz (85g) 12",Grape Tomatoes,Generic,,1 oz (85g) 12
3237173,4920,12/2/2014,Lunch,2,Trader Joes - Cooked/frozen Brown Rice Organic,0.5,200,43.66666667,1.333333333,5,0,0,"Trader Joes - Cooked/frozen Brown Rice Organic, 0.5 Cup (5 oz/142 g)",Cooked/frozen Brown Rice Organic,Trader Joes,,0.5 Cup (5 oz/142 g)
3237174,4920,12/2/2014,Dinner,3,Generic - Grape Tomatoes,1,8.222222222,1.333333333,0.222222222,0,1.333333333,0.777777778,"Generic - Grape Tomatoes, 1 oz (85g) 12",Grape Tomatoes,Generic,,1 oz (85g) 12
3237175,4920,12/2/2014,Dinner,3,"Green Onion, Chopped",0.25,40,8,0,0,20,4,"Fresh - Green Onion, Chopped, 1/4 cup","Green Onion, Chopped",Fresh,,1/4 cup
3237176,4920,12/2/2014,Dinner,3,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3237177,4920,12/2/2014,Dinner,3,Trader Joe's Butcher Shop - Extra Lean Ground Beef (96% Lean / 4% Fat),1,130.6666667,0,4,22.66666667,65.08333333,0,"Trader Joe's Butcher Shop - Extra Lean Ground Beef (96% Lean / 4% Fat), 4 oz.",Extra Lean Ground Beef (96% Lean / 4% Fat),Trader Joe's Butcher Shop,,4 oz.
3237178,4920,12/2/2014,Dinner,3,Bell Pepper,0.5,30,8,0,1.5,0,0,"Bell Pepper - Pepper - Green, Red, Yellow - 1/2 Pepper, 0.5 pepper",Pepper,Bell Pepper,"Green, Red, Yellow",0.5 pepper
3237179,4920,12/2/2014,Dinner,3,Kirkland Olive Oil - Extra,1,120,0,14,0,0,0,"Kirkland Olive Oil - Extra, 1 Tbsp",Extra,Kirkland Olive Oil,,1 Tbsp
3237180,4920,12/2/2014,Dinner,3,Trader Joe's - Cruciferous Crunch Collection,3,11.66666667,2.333333333,0,0.666666667,8.333333333,0.666666667,"Trader Joe's - Cruciferous Crunch Collection, 3 cups (85g,3oz)",Cruciferous Crunch Collection,Trader Joe's,,"3 cups (85g,3oz)"
3237181,4920,12/2/2014,Snacks,4,Granny Smith - Green Apple,1,80,22,0,0,0,17.5,"Granny Smith - Green Apple , 1 apple",Green Apple ,Granny Smith,,1 apple
3237182,4920,12/3/2014,Breakfast,1,Fresh & Easy - Half & Half,2,20,0.583333333,1.583333333,0.583333333,7.583333333,0.583333333,"Fresh & Easy - Half & Half, 2 tbsp",Half & Half,Fresh & Easy,,2 tbsp
3237183,4920,12/3/2014,Breakfast,1,Organic Egg,1,70,0,5,6,65,0,"Organic Eggs - Eggs, 1 egg",Eggs,Organic Eggs,,1 egg
3237184,4920,12/3/2014,Breakfast,1,Hormel - Kirkland Signature - Precooked Bacon - Naturally Wood Smoked,2,40,0,3,3,175,0,"Hormel - Kirkland Signature - Precooked Bacon - Naturally Wood Smoked, 2 slices (14g)",Kirkland Signature,Hormel,Precooked Bacon,2 slices (14g)
3237185,4920,12/3/2014,Lunch,2,Kirkland Olive Oil - Extra,1,120,0,14,0,0,0,"Kirkland Olive Oil - Extra, 1 Tbsp",Extra,Kirkland Olive Oil,,1 Tbsp
3237186,4920,12/3/2014,Lunch,2,Bell Pepper,0.5,30,8,0,1.5,0,0,"Bell Pepper - Pepper - Green, Red, Yellow - 1/2 Pepper, 0.5 pepper",Pepper,Bell Pepper,"Green, Red, Yellow",0.5 pepper
3237187,4920,12/3/2014,Lunch,2,"Green Onion, Chopped",0.25,40,8,0,0,20,4,"Fresh - Green Onion, Chopped, 1/4 cup","Green Onion, Chopped",Fresh,,1/4 cup
3237188,4920,12/3/2014,Lunch,2,Fresh & Easy - Boneless Pork Loin Chops,1,160,0,6.015686275,24.15686275,60.34509804,0,"Fresh & Easy - Boneless Pork Loin Chops, 4 oz",Boneless Pork Loin Chops,Fresh & Easy,,4 oz
3237189,4920,12/3/2014,Lunch,2,Dole - Shredded Red Cabbage,1,13.92592593,3.333333333,0,0.592592593,13.92592593,1.703703704,"Dole - Shredded Red Cabbage, 3 oz = 85g = about 1 cup",Shredded Red Cabbage,Dole,,3 oz = 85g = about 1 cup
3237190,4920,12/3/2014,Dinner,3,Bell Pepper,0.5,30,8,0,1.5,0,0,"Bell Pepper - Pepper - Green, Red, Yellow - 1/2 Pepper, 0.5 pepper",Pepper,Bell Pepper,"Green, Red, Yellow",0.5 pepper
3237191,4920,12/3/2014,Dinner,3,"Green Onion, Chopped",0.25,40,8,0,0,20,4,"Fresh - Green Onion, Chopped, 1/4 cup","Green Onion, Chopped",Fresh,,1/4 cup
3237192,4920,12/3/2014,Dinner,3,Kirkland Olive Oil - Extra,1,120,0,14,0,0,0,"Kirkland Olive Oil - Extra, 1 Tbsp",Extra,Kirkland Olive Oil,,1 Tbsp
3237193,4920,12/3/2014,Dinner,3,Romaine Lettuce,2,10,2,0,1.166666667,10,2,"Lettuce -  Romaine Lettuce, 2 cups", Romaine Lettuce,Lettuce,,2 cups
3237194,4920,12/3/2014,Dinner,3,Land O' Lakes - Unsalted Butter,2,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 2 tablespoon",Unsalted Butter,Land O' Lakes,,2 tablespoon
3237195,4920,12/3/2014,Dinner,3,Trader Joe's Butcher Shop - Extra Lean Ground Beef (96% Lean / 4% Fat),1,130.6666667,0,4,22.66666667,65.08333333,0,"Trader Joe's Butcher Shop - Extra Lean Ground Beef (96% Lean / 4% Fat), 4 oz.",Extra Lean Ground Beef (96% Lean / 4% Fat),Trader Joe's Butcher Shop,,4 oz.
3237196,4920,12/3/2014,Snacks,4,Steak - Top Sirloin Steak From Costco,1.333333333,123.6875,0,3.2375,23.3625,56.3125,0,"Steak - Top Sirloin Steak From Costco, 4 oz",Top Sirloin Steak From Costco,Steak,,4 oz
3237197,4920,12/3/2014,Snacks,4,Steak - Top Sirloin Steak From Costco,1.333333333,123.6875,0,3.2375,23.3625,56.3125,0,"Steak - Top Sirloin Steak From Costco, 4 oz",Top Sirloin Steak From Costco,Steak,,4 oz
3237198,4920,12/4/2014,Breakfast,1,Fresh & Easy - Half & Half,2,20,0.583333333,1.583333333,0.583333333,7.583333333,0.583333333,"Fresh & Easy - Half & Half, 2 tbsp",Half & Half,Fresh & Easy,,2 tbsp
3237199,4920,12/4/2014,Breakfast,1,Organic Egg,1,70,0,5,6,65,0,"Organic Eggs - Eggs, 1 egg",Eggs,Organic Eggs,,1 egg
3237200,4920,12/4/2014,Breakfast,1,Hormel - Kirkland Signature - Precooked Bacon - Naturally Wood Smoked,2,40,0,3,3,175,0,"Hormel - Kirkland Signature - Precooked Bacon - Naturally Wood Smoked, 2 slices (14g)",Kirkland Signature,Hormel,Precooked Bacon,2 slices (14g)
3237201,4920,12/4/2014,Lunch,2,Kirkland Olive Oil - Extra,1,120,0,14,0,0,0,"Kirkland Olive Oil - Extra, 1 Tbsp",Extra,Kirkland Olive Oil,,1 Tbsp
3237202,4920,12/4/2014,Lunch,2,Bell Pepper,0.5,30,8,0,1.5,0,0,"Bell Pepper - Pepper - Green, Red, Yellow - 1/2 Pepper, 0.5 pepper",Pepper,Bell Pepper,"Green, Red, Yellow",0.5 pepper
3237203,4920,12/4/2014,Lunch,2,"Green Onion, Chopped",0.25,40,8,0,0,20,4,"Fresh - Green Onion, Chopped, 1/4 cup","Green Onion, Chopped",Fresh,,1/4 cup
3237204,4920,12/4/2014,Lunch,2,Fresh & Easy - Boneless Pork Loin Chops,1,160,0,6.015686275,24.15686275,60.34509804,0,"Fresh & Easy - Boneless Pork Loin Chops, 4 oz",Boneless Pork Loin Chops,Fresh & Easy,,4 oz
3237205,4920,12/4/2014,Lunch,2,Dole - Shredded Red Cabbage,1,13.92592593,3.333333333,0,0.592592593,13.92592593,1.703703704,"Dole - Shredded Red Cabbage, 3 oz = 85g = about 1 cup",Shredded Red Cabbage,Dole,,3 oz = 85g = about 1 cup
3237206,4920,12/4/2014,Dinner,3,Bell Pepper,0.5,30,8,0,1.5,0,0,"Bell Pepper - Pepper - Green, Red, Yellow - 1/2 Pepper, 0.5 pepper",Pepper,Bell Pepper,"Green, Red, Yellow",0.5 pepper
3237207,4920,12/4/2014,Dinner,3,"Green Onion, Chopped",0.25,40,8,0,0,20,4,"Fresh - Green Onion, Chopped, 1/4 cup","Green Onion, Chopped",Fresh,,1/4 cup
3237208,4920,12/4/2014,Dinner,3,Kirkland Olive Oil - Extra,1,120,0,14,0,0,0,"Kirkland Olive Oil - Extra, 1 Tbsp",Extra,Kirkland Olive Oil,,1 Tbsp
3237209,4920,12/4/2014,Dinner,3,Land O' Lakes - Unsalted Butter,2,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 2 tablespoon",Unsalted Butter,Land O' Lakes,,2 tablespoon
3237210,4920,12/4/2014,Dinner,3,Romaine Lettuce,1,10,2,0,1.166666667,10,2,"Lettuce -  Romaine Lettuce, 1 cups", Romaine Lettuce,Lettuce,,1 cups
3237211,4920,12/4/2014,Dinner,3,Dole - Shredded Red Cabbage,1,13.92592593,3.333333333,0,0.592592593,13.92592593,1.703703704,"Dole - Shredded Red Cabbage, 3 oz = 85g = about 1 cup",Shredded Red Cabbage,Dole,,3 oz = 85g = about 1 cup
3237212,4920,12/4/2014,Dinner,3,Fresh & Easy - Boneless Pork Loin Chops,1,160,0,6.015686275,24.15686275,60.34509804,0,"Fresh & Easy - Boneless Pork Loin Chops, 4 oz",Boneless Pork Loin Chops,Fresh & Easy,,4 oz
3237213,4920,12/4/2014,Snacks,4,Steak - Top Sirloin Steak From Costco,1.333333333,123.6875,0,3.2375,23.3625,56.3125,0,"Steak - Top Sirloin Steak From Costco, 4 oz",Top Sirloin Steak From Costco,Steak,,4 oz
3237214,4920,12/4/2014,Snacks,4,Steak - Top Sirloin Steak From Costco,1.333333333,123.6875,0,3.2375,23.3625,56.3125,0,"Steak - Top Sirloin Steak From Costco, 4 oz",Top Sirloin Steak From Costco,Steak,,4 oz
3237215,4920,12/5/2014,Breakfast,1,Fresh & Easy - Boneless Pork Loin Chops,1,160,0,6.015686275,24.15686275,60.34509804,0,"Fresh & Easy - Boneless Pork Loin Chops, 4 oz",Boneless Pork Loin Chops,Fresh & Easy,,4 oz
3237216,4920,12/5/2014,Breakfast,1,Fresh & Easy - Half & Half,2,20,0.583333333,1.583333333,0.583333333,7.583333333,0.583333333,"Fresh & Easy - Half & Half, 2 tbsp",Half & Half,Fresh & Easy,,2 tbsp
3237217,4920,12/5/2014,Breakfast,1,Trader Joes - Sliced White Mushrooms,0.25,60,9,0,9,45,3.666666667,"Trader Joes - Sliced White Mushrooms (284g), 0.25 package (85g)",Sliced White Mushrooms (284g),Trader Joes,,0.25 package (85g)
3237218,4920,12/5/2014,Breakfast,1,Trader Joes - Cooked/frozen Brown Rice Organic,0.5,200,43.66666667,1.333333333,5,0,0,"Trader Joes - Cooked/frozen Brown Rice Organic, 0.5 Cup (5 oz/142 g)",Cooked/frozen Brown Rice Organic,Trader Joes,,0.5 Cup (5 oz/142 g)
3237219,4920,12/5/2014,Breakfast,1,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3237220,4920,12/5/2014,Lunch,2,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3237221,4920,12/5/2014,Lunch,2,Fresh & Easy - Boneless Pork Loin Chops,1,160,0,6.015686275,24.15686275,60.34509804,0,"Fresh & Easy - Boneless Pork Loin Chops, 4 oz",Boneless Pork Loin Chops,Fresh & Easy,,4 oz
3237222,4920,12/5/2014,Lunch,2,Dole - Shredded Red Cabbage,1,13.92592593,3.333333333,0,0.592592593,13.92592593,1.703703704,"Dole - Shredded Red Cabbage, 3 oz = 85g = about 1 cup",Shredded Red Cabbage,Dole,,3 oz = 85g = about 1 cup
3237223,4920,12/5/2014,Lunch,2,Kirkland Olive Oil - Extra,1,120,0,14,0,0,0,"Kirkland Olive Oil - Extra, 1 Tbsp",Extra,Kirkland Olive Oil,,1 Tbsp
3237224,4920,12/5/2014,Lunch,2,"Green Onion, Chopped",0.25,40,8,0,0,20,4,"Fresh - Green Onion, Chopped, 1/4 cup","Green Onion, Chopped",Fresh,,1/4 cup
3237225,4920,12/5/2014,Lunch,2,Bell Pepper,0.5,30,8,0,1.5,0,0,"Bell Pepper - Pepper - Green, Red, Yellow - 1/2 Pepper, 0.5 pepper",Pepper,Bell Pepper,"Green, Red, Yellow",0.5 pepper
3237226,4920,12/5/2014,Lunch,2,Generic - Grape Tomatoes,1,8.222222222,1.333333333,0.222222222,0,1.333333333,0.777777778,"Generic - Grape Tomatoes, 1 oz (85g) 12",Grape Tomatoes,Generic,,1 oz (85g) 12
3237227,4920,12/5/2014,Lunch,2,Strawberries - Raw,1,53,13,0,1,2,8,"Strawberries - Raw, 1 cup, sliced","Raw, 1 cup",Strawberries,,sliced
3237228,4920,12/5/2014,Dinner,3,Applebees Steak,1,280,1.2,15.2,33.8,799.7,0,"Applebees 7 oz House Sirloin - Per Website - Steak, 7 oz",Per Website,Applebees 7 oz House Sirloin,Steak,7 oz
3237229,4920,12/5/2014,Dinner,3,Applebees Side Veggies,2,50,9,0,3,340,0,"Applebees - Veggies - Side, 2 cup",Veggies,Applebees,Side,2 cup
3237230,4920,12/5/2014,Dinner,3,Applebees Side Salad,1,120,9,7,6,200,0,"Applebees - Side Salad, 1 order",Side Salad,Applebees,,1 order
3237231,4920,12/5/2014,Dinner,3,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3237232,4920,12/7/2014,Breakfast,1,Fresh & Easy - Half & Half,2,20,0.583333333,1.583333333,0.583333333,7.583333333,0.583333333,"Fresh & Easy - Half & Half, 2 tbsp",Half & Half,Fresh & Easy,,2 tbsp
3237233,4920,12/7/2014,Dinner,3,"Squash - Zucchini, includes skin, cooked, boiled, drained, without salt",2,29,7,0,1,5.25,3,"Squash - Zucchini, includes skin, cooked, boiled, drained, without salt, 2 cup, sliced","Zucchini, includes skin, cooked, boiled, drained, without salt, 2 cup",Squash,,sliced
3237234,4920,12/7/2014,Dinner,3,Land O' Lakes - Unsalted Butter,3,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 3 tablespoon",Unsalted Butter,Land O' Lakes,,3 tablespoon
3237235,4920,12/7/2014,Dinner,3,Fresh & Easy - 100% Natural - Boneless Beef Rib Eye Steak,1.125,930.3263553,0,75.00941451,60.61466912,195.260262,0,"Fresh & Easy - 100% Natural - Boneless Beef Rib Eye Steak, 13.5 oz",100% Natural,Fresh & Easy,Boneless Beef Rib Eye Steak,13.5 oz
3237236,4920,12/8/2014,Breakfast,1,Fresh & Easy - Half & Half,2,20,0.583333333,1.583333333,0.583333333,7.583333333,0.583333333,"Fresh & Easy - Half & Half, 2 tbsp",Half & Half,Fresh & Easy,,2 tbsp
3237237,4920,12/8/2014,Breakfast,1,Bobs Red Mill Steel Cut Oats - Oatmeal,0.375,680,117.3333333,13.33333333,29.33333333,0,0,"Bobs Red Mill Steel Cut Oats - Oatmeal, 3/8 cup",Oatmeal,Bobs Red Mill Steel Cut Oats,,3/8 cup
3237238,4920,12/8/2014,Breakfast,1,Fresh & Easy - Berry Blend - Frozen,1,93,20,0,1,0,13,"Fresh & Easy - Berry Blend - Frozen, 1 cup 140 g",Berry Blend,Fresh & Easy,Frozen,1 cup 140 g
3237239,4920,12/8/2014,Breakfast,1,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
